FLORIDA DEPARTMENT OF EDUCATION,,,,,,,,,,,,,,,,,,
SCHOOL MEMBERSHIP BY GRADE,,,,,,,,,,,,,,,,,,
SCHOOL YEAR 2012-13,,,,,,,,,,,,,,,,,,
SURVEY 2 DATA as of 11/25/12 ,,,,,,,,,,,,,,,,,,
A blank cell indicates no population for the subgroup.,,,,,,,,,,,,,,,,,,
# cells indicate subgroup population fewer than 10,,,,,,,,,,,,,,,,,,
DISTRICT #,DISTRICT,SCHOOL #,SCHOOL,PK,KG,1ST,2ND,3RD,4TH,5TH,6TH,7TH,8TH,9TH,10TH,11TH,12TH,TOTAL MEMBERSHIP
13,DADE,841,COCONUT GROVE ELEMENTARY SCHL,27,77,63,52,52,61,55, , , , , , , ,387
13,DADE,861,COLONIAL DRIVE ELEMENTARY SCHL,38,41,38,42,47,29,44, , , , , , , ,279
13,DADE,881,COMSTOCK ELEMENTARY SCHOOL,55,89,95,72,91,86,76, , , , , , , ,564
13,DADE,921,NEVA KING COOPER EDUCATIONAL C,#,#, ,#,#,#,#,#,#,11,#,12,#,38,109
13,DADE,950,AVENTURA CITY OF EXCELLENCE, ,108,108,114,108,120,109,109,106,104, , , , ,986
13,DADE,961,CORAL GABLES PREPARATORY ACADE,19,87,92,88,97,104,89,70,99,52, , , , ,797
13,DADE,1001,CORAL PARK ELEMENTARY SCHOOL,75,166,179,157,169,166,213, , , , , , , ,"1,125"
13,DADE,1010,THE CHARTER SCHOOL AT WATERSTO, , ,217,196,156,165,174, , , , , , , ,908
13,DADE,1014,ADVANCED LEARNING CHARTER SCHO, ,52,103,100,67,68,62, , , , , , , ,452
13,DADE,1017,MATER ACADEMY OF INTERNATIONAL, ,124,112,87,86,46,51, , , , , , , ,506
13,DADE,1020,YOUTH CO-OP CHARTER SCHOOL, ,84,71,59,53,42,52,64,90,88, , , , ,603
13,DADE,1041,CORAL REEF ELEMENTARY SCHOOL,18,134,106,131,136,159,153, , , , , , , ,837
13,DADE,1070,SOUTH FLORIDA AUTISM CHARTER S, ,#,#,13,22,19,#,14,13,#,10,#,#, ,143
13,DADE,1081,CORAL TERRACE ELEMENTARY SCHL,19,73,79,86,79,77,89, , , , , , , ,502
13,DADE,1121,CORAL WAY K-8 CENTER,30,157,154,152,172,167,185,171,163,181, , , , ,"1,532"
13,DADE,1161,CRESTVIEW ELEMENTARY SCHOOL,22,84,69,75,96,72,104, , , , , , , ,522
13,DADE,1241,CUTLER RIDGE ELEMENTARY SCHOOL,15,118,103,125,164,152,134, , , , , , , ,811
13,DADE,1281,CYPRESS ELEMENTARY SCHOOL,19,45,61,37,52,65,64, , , , , , , ,343
13,DADE,1331,DEVON AIRE K-8 CENTER,19,129,177,160,159,166,173,198,178,190, , , , ,"1,549"
13,DADE,1361,FREDERICK R. DOUGLASS ELEM.,111,43,37,37,70,32,30, , , , , , , ,360
13,DADE,1371,MARJORY STONEMAN DOUGLAS ELEM,57,139,167,158,161,161,206, , , , , , , ,"1,049"
13,DADE,1401,CHARLES R DREW K-8 CENTER,80,56,39,36,37,33,41,47, , , , , , ,369
13,DADE,1441,PAUL LAURENCE DUNBAR K-8 CENTE,20,53,64,63,60,55,56,34, , , , , , ,405
13,DADE,1481,JOHN G. DUPUIS ELEMENTARY SCHL,84,83,93,114,105,106,131, , , , , , , ,716
13,DADE,1521,AMELIA EARHART ELEMENTARY SCHL,40,56,55,73,88,76,86, , , , , , , ,474
13,DADE,1561,EARLINGTON HEIGHTS ELEM. SCHL,18,86,72,95,74,72,65, , , , , , , ,482
13,DADE,1601,EDISON PARK K-8 CENTER,19,63,64,65,66,47,51,35, , , , , , ,410
13,DADE,1641,EMERSON ELEMENTARY SCHOOL,20,65,69,46,79,53,74, , , , , , , ,406
13,DADE,1681,LILLIE C. EVANS K-8 CENTER,53,43,46,57,42,62,45,60,36,24, , , , ,468
13,DADE,1691,CHRISTINA M. EVE ELEM. SCHOOL,22,105,89,112,94,105,110, , , , , , , ,637
13,DADE,1721,EVERGLADES K-8 CENTER,36,104,134,122,108,123,125,137,156,143, , , , ,"1,188"
13,DADE,1761,DAVID FAIRCHILD ELEMENTARY SCH,30,100,103,104,118,89,88, , , , , , , ,632
13,DADE,1801,FAIRLAWN ELEMENTARY SCHOOL,19,103,116,106,103,118,116, , , , , , , ,681
13,DADE,1811,DANTE B. FASCELL ELEM. SCHOOL,20,85,89,88,84,80,103, , , , , , , ,549
13,DADE,1841,FLAGAMI ELEMENTARY SCHOOL,28,61,75,77,68,75,87, , , , , , , ,471
13,DADE,1881,HENRY M. FLAGLER ELEM. SCHOOL,50,127,141,128,140,117,133, , , , , , , ,836
13,DADE,1921,FLAMINGO ELEMENTARY SCHOOL,19,93,107,116,148,129,156, , , , , , , ,768
13,DADE,2001,FLORIDA CITY ELEMENTARY SCHOOL,40,146,146,125,98,119,96, , , , , , , ,770
13,DADE,2003,BRIDGEPOINT ACADEMY, ,60,36,76,51,42,39, , , , , , , ,304
13,DADE,2004,ISAAC:INTEGRATED SCIENCE/ASIAN, , , ,26, , , , , , , , , , ,26
13,DADE,2006,RICHARD ALLEN LEADERSHIP ACADE, ,12,17,11,17,15,13, , , , , , , ,85
13,DADE,2007,SOMERSET ACADEMY ELEM SCHOOL (, ,75,78,76,98,98,50, , , , , , , ,475
13,DADE,2012,SOMERSET ARTS ACADEMY, ,42,56,35,50,73,36, , , , , , , ,292
13,DADE,2013,BRIDGEPOINT ACADEMY OF GREATER, ,80,90,40,24,26,21, , , , , , , ,281
13,DADE,2021,GLORIA FLOYD ELEMENTARY SCHOOL,36,102,105,78,95,94,97, , , , , , , ,607
13,DADE,2041,BENJAMIN FRANKLIN K-8 CENTER,19,70,63,65,68,63,75,62,43, , , , , ,528
13,DADE,2060,THEODORE R. AND THELMA A. GIBS, ,30,27,30,22,21,29,42,33,30, , , , ,264
13,DADE,2081,FULFORD ELEMENTARY SCHOOL,19,100,93,69,80,85,78, , , , , , , ,524
13,DADE,2111,HIALEAH GARDENS ELEM. SCHOOL,42,143,133,141,148,148,152, , , , , , , ,907
13,DADE,2151,JACK DAVID GORDON ELEMENTARY S,20,176,154,198,179,187,200, , , , , , , ,"1,114"
13,DADE,2161,GOLDEN GLADES ELEMENTARY SCHL,35,44,37,33,47,39,32, , , , , , , ,267
13,DADE,2181,JOELLA GOOD ELEMENTARY SCHOOL,18,149,137,144,155,169,156, , , , , , , ,928
13,DADE,2191,SPANISH LAKE ELEMENTARY SCHOOL,#,267,249,253,305,273,293, , , , , , , ,"1,648"
13,DADE,2241,GRATIGNY ELEMENTARY SCHOOL,81,93,79,79,112,84,95,77, , , , , , ,700
13,DADE,2261,GREENGLADE ELEMENTARY SCHOOL,32,79,60,67,84,89,77, , , , , , , ,488
13,DADE,2281,GREYNOLDS PARK ELEMENTARY SCHL,81,135,120,104,136,108,111, , , , , , , ,795
13,DADE,2321,GULFSTREAM ELEMENTARY SCHOOL,94,97,100,107,98,89,79, , , , , , , ,664
13,DADE,2331,CHARLES R HADLEY ELEM SCHOOL,35,166,175,179,148,177,149, , , , , , , ,"1,029"
13,DADE,2341,JOE HALL ELEMENTARY SCHOOL,20,97,71,96,102,96,112, , , , , , , ,594
13,DADE,2351,ENEIDA M. HARTNER ELEM. SCHOOL,17,101,99,87,92,85,83, , , , , , , ,564
13,DADE,2361,HIALEAH ELEMENTARY SCHOOL,26,76,105,112,109,116,122, , , , , , , ,666
13,DADE,2371,WEST HIALEAH GARDENS ELEMENTAR,16,182,177,213,213,212,169, , , , , , , ,"1,182"
13,DADE,2401,HIBISCUS ELEMENTARY SCHOOL,34,85,69,91,89,71,111, , , , , , , ,550
13,DADE,2441,VIRGINIA A BOONE-HIGHLAND OAKS,36,101,140,114,143,124,86, , , , , , , ,744
13,DADE,2501,HOLMES ELEMENTARY SCHOOL,19,116,112,93,107,67,79, , , , , , , ,593
13,DADE,2511,ZORA NEALE HURSTON ELEMENTARY,58,103,115,93,134,116,134, , , , , , , ,753
13,DADE,2521,OLIVER HOOVER ELEMENTARY SCHL,45,114,110,127,139,134,145, , , , , , , ,814
13,DADE,2531,THENA CROWDER EARLY CHILDHOOD,48, , , , , , , , , , , , , ,48
13,DADE,2541,HOWARD DRIVE ELEMENTARY SCHOOL,39,74,100,103,96,136,112, , , , , , , ,660
13,DADE,2581,MADIE IVES COMMUNITY ELEMENTAR,23,103,139,110,107,124,115, , , , , , , ,721
13,DADE,2641,KENDALE ELEMENTARY SCHOOL,30,76,74,78,79,75,78, , , , , , , ,490
13,DADE,2651,KENDALE LAKES ELEMENTARY SCHL,53,122,110,101,107,106,126, , , , , , , ,725
13,DADE,2661,KENSINGTON PARK ELEM. SCHOOL,44,168,172,190,212,201,202, , , , , , , ,"1,189"
13,DADE,2701,KENWOOD K-8 CENTER,24,116,94,102,120,111,100,144,124,126, , , , ,"1,061"
13,DADE,2741,KEY BISCAYNE K-8 CENTER,20,145,152,146,181,159,157,155,139,67, , , , ,"1,321"
13,DADE,2781,KINLOCH PARK ELEMENTARY SCHOOL,19,122,119,125,131,132,166, , , , , , , ,814
13,DADE,2801,LAKE STEVENS ELEMENTARY SCHOOL,28,47,33,45,42,50,43, , , , , , , ,288
13,DADE,2821,LAKEVIEW ELEMENTARY SCHOOL,29,65,61,56,65,65,80, , , , , , , ,421
13,DADE,2881,LEEWOOD K-8 CENTER,37,93,80,91,103,108,87,77,67,51, , , , ,794
13,DADE,2891,WILLIAM H. LEHMAN ELEMENTARY S,29,99,91,90,115,120,101, , , , , , , ,645
13,DADE,2901,LEISURE CITY K-8 CENTER,101,95,109,124,97,126,124,100,114,131, , , , ,"1,121"
13,DADE,2911,LINDA LENTIN K-8 CENTER,36,91,81,87,106,97,139,124,104,110, , , , ,975
13,DADE,2941,LAURA C. SAUNDERS ELEM. SCHOOL,20,130,129,112,118,95,98, , , , , , , ,702
13,DADE,2981,LIBERTY CITY ELEMENTARY SCHOOL,111,63,62,44,63,57,49, , , , , , , ,449
13,DADE,3021,"JESSE J. MCCRARY, JR. ELEMENTA",39,111,93,76,98,75,71, , , , , , , ,563
13,DADE,3024,FLORIDA INTERNATIONAL ELEMENTA, ,80,73,89,87,64,56, , , , , , , ,449
13,DADE,3025,ADVANTAGE ACADEMY SANTA FE, ,61,87,55,26,34,25, , , , , , , ,288
13,DADE,3026,ADVANTAGE ACAD MATH AND SCIENC, ,104, , , , , , , , , , , , ,104
13,DADE,3027,ADVANTAGE ACAD MATH AND SCIENC, ,243, , , , , , , , , , , , ,243
13,DADE,3029,DORAL ACADEMY OF TECHNOLOGY, , , , , , , ,70,63,70, , , , ,203
13,DADE,3030,DORAL ACADEMY, ,185,175,144,129,150,153, , , , , , , ,936
13,DADE,3032,PALM GLADES PREPARATORY ACADEM, , , , , , , ,190,135,130, , , , ,455
13,DADE,3033,SOMERSET OAKS ACADEMY, ,40,12, , , , , , , , , , , ,52
13,DADE,3034,BRIDGEPOINT ACADEMY OF VILLAGE, ,60,50,18,17,12,12, , , , , , , ,169
13,DADE,3035,RAMZ ACADEMY K-5 MIAMI CAMPUS, ,35,35,20,25,11,21, , , , , , , ,147
13,DADE,3041,LORAH PARK ELEMENTARY SCHOOL,20,91,67,78,66,50,57, , , , , , , ,429
13,DADE,3051,TOUSSAINT L'OUVERTURE ELEM.,37,72,63,71,86,75,74, , , , , , , ,478
13,DADE,3061,LUDLAM ELEMENTARY SCHOOL,14,69,66,68,58,56,61, , , , , , , ,392
13,DADE,3100,MATER ACADEMY EAST CHARTER, ,155,125,129,82,69,66, , , , , , , ,626
13,DADE,3101,FRANK CRAWFORD MARTIN K-8 CENT,19,102,119,123,142,131,128,135,138,131, , , , ,"1,168"
13,DADE,3111,WESLEY MATTHEWS ELEM. SCHOOL,38,82,76,72,84,78,85, , , , , , , ,515
13,DADE,3141,MEADOWLANE ELEMENTARY SCHOOL,19,134,174,176,184,192,218, , , , , , , ,"1,097"
13,DADE,3181,MELROSE ELEMENTARY SCHOOL,230,79,77,100,99,102,77, , , , , , , ,764
13,DADE,3191,ADA MERRITT K-8 CENTER, ,72,72,69,78,63,73,99,112,90, , , , ,728
13,DADE,3241,MIAMI GARDENS ELEMENTARY SCHL,29,40,48,45,40,52,38, , , , , , , ,292
13,DADE,3261,MIAMI HEIGHTS ELEMENTARY SCHL,106,185,169,154,205,166,182, , , , , , , ,"1,167"
13,DADE,3281,MIAMI LAKES K-8 CENTER,20,126,155,130,140,165,153,168,151,185, , , , ,"1,393"
13,DADE,3301,MIAMI PARK ELEMENTARY SCHOOL,77,71,75,61,69,60,59, , , , , , , ,472
13,DADE,3341,MIAMI SHORES ELEMENTARY SCHOOL,18,113,153,122,135,119,126, , , , , , , ,786
13,DADE,3381,MIAMI SPRINGS ELEMENTARY SCHL,28,67,78,94,82,103,100, , , , , , , ,552
13,DADE,3421,MARCUS A. MILAM K-8 CENTER,19,73,88,85,104,107,117,132,159,156, , , , ,"1,040"
13,DADE,3431,PHYLLIS R. MILLER ELEM. SCHOOL,61,116,95,97,131,99,103, , , , , , , ,702
13,DADE,3501,MORNINGSIDE K-8 ACADEMY,33,61,52,76,61,76,67,28, , , , , , ,454
13,DADE,3541,ROBERT RUSSA MOTON ELEMENTARY,39,66,65,48,43,43,35, , , , , , , ,339
13,DADE,3581,MYRTLE GROVE K-8 CENTER,59,64,60,60,50,49,50,44, , , , , , ,436
13,DADE,3600,DOWNTOWN MIAMI CHARTER SCHOOL, ,112,102,97,80,100,92,73, , , , , , ,656
13,DADE,3610,KEYS GATE CHARTER SCHOOL, ,206,229,223,219,176,186,237,295,285, , , , ,"2,056"
13,DADE,3621,COCONUT PALM K-8 ACADEMY, ,143,144,167,167,144,137,138,118,74, , , , ,"1,232"
13,DADE,3661,NATURAL BRIDGE ELEMENTARY SCHL,73,102,92,112,96,83,73, , , , , , , ,631
13,DADE,3701,NORLAND ELEMENTARY SCHOOL,41,109,91,87,94,97,108, , , , , , , ,627
13,DADE,3741,NORTH BEACH ELEMENTARY SCHOOL,41,144,180,170,178,153,158, , , , , , , ,"1,024"
13,DADE,3781,BARBARA HAWKINS ELEM. SCHOOL,20,52,56,52,63,42,45, , , , , , , ,330
13,DADE,3821,NORTH COUNTY K-8 CENTER,18,51,39,51,51,38,33,45,38, , , , , ,364
13,DADE,3861,NORTH GLADE ELEMENTARY SCHOOL,30,58,50,55,72,46,46, , , , , , , ,357
13,DADE,3901,NORTH HIALEAH ELEMENTARY SCHL,18,70,87,106,107,106,109, , , , , , , ,603
13,DADE,3941,NORTH MIAMI ELEMENTARY SCHOOL,74,99,95,94,80,95,75, , , , , , , ,612
13,DADE,3981,NORTH TWIN LAKES ELEMENTARY  S,56,73,89,81,103,105,82, , , , , , , ,589
13,DADE,4000,MIAMI CHILDREN'S MUSEUM CHARTE, ,61,54,51,52,37,47, , , , , , , ,302
13,DADE,4001,NORWOOD ELEMENTARY SCHOOL,41,73,85,95,78,73,78, , , , , , , ,523
13,DADE,4012,SOMERSET ACADEMY AT SILVER PAL, ,141,122,129,69,88,68, , , , , , , ,617
13,DADE,4021,OAK GROVE ELEMENTARY SCHOOL,56,85,100,84,96,98,107,64, , , , , , ,690
13,DADE,4031,GATEWAY ENVIRONMENTAL K-8 LEAR,36,221,256,211,238,211,182,164,133, , , , , ,"1,652"
13,DADE,4061,OJUS ELEMENTARY SCHOOL, ,152,152,143,155,158,151, , , , , , , ,911
13,DADE,4070,EARLY BEGINNINGS ACADEMY CIVIC,87,30,16,13, , , , , , , , , , ,146
13,DADE,4071,OLINDA ELEMENTARY SCHOOL,37,46,49,66,59,50,50, , , , , , , ,357
13,DADE,4081,PRIMARY LEARNING CENTER,52,54,51,35,18, , , , , , , , , ,210
13,DADE,4091,OLYMPIA HEIGHTS ELEM. SCHOOL,19,71,82,90,79,90,83, , , , , , , ,514
13,DADE,4121,DR. ROBERT B. INGRAM/OPA-LOCKA,19,69,57,71,70,54,46, , , , , , , ,386
13,DADE,4171,ORCHARD VILLA ELEMENTARY SCHL,61,82,81,58,74,58,50, , , , , , , ,464
13,DADE,4221,PALMETTO ELEMENTARY SCHOOL,46,79,104,83,111,98,103, , , , , , , ,624
13,DADE,4241,PALM LAKES ELEMENTARY SCHOOL,46,93,137,127,154,139,169, , , , , , , ,865
13,DADE,4261,PALM SPRINGS ELEMENTARY SCHOOL,39,93,117,113,120,124,119, , , , , , , ,725
13,DADE,4281,PALM SPRINGS NORTH ELEMENTARY,28,169,145,171,159,187,159, , , , , , , ,"1,018"
13,DADE,4301,PARKVIEW ELEMENTARY SCHOOL,34,74,73,49,64,58,50, , , , , , , ,402
13,DADE,4341,PARKWAY ELEMENTARY SCHOOL,20,81,64,54,50,57,56, , , , , , , ,382
13,DADE,4381,DR. HENRY E. PERRINE ACADEMY O, ,93,137,119,132,151,142, , , , , , , ,774
13,DADE,4391,IRVING & BEATRICE PESKOE K-8 C,23,108,94,93,74,79,101,72,43, , , , , ,687
13,DADE,4401,KELSEY L. PHARR ELEMENTARY SCH,25,47,50,47,54,46,43, , , , , , , ,312
13,DADE,4421,PINECREST ELEMENTARY SCHOOL,56,142,152,175,181,160,177, , , , , , , ,"1,043"
13,DADE,4441,PINE LAKE ELEMENTARY SCHOOL,34,60,55,77,79,59,65, , , , , , , ,429
13,DADE,4461,PINE VILLA ELEMENTARY SCHOOL,146,60,45,46,55,46,32, , , , , , , ,430
13,DADE,4491,HENRY E.S. REEVES ELEM. SCHOOL, ,129,137,108,172,135,117, , , , , , , ,798
13,DADE,4501,POINCIANA PARK ELEMENTARY SCHL,81,59,53,55,75,54,56, , , , , , , ,433
13,DADE,4511,DR. GILBERT L. PORTER ELEM.,45,117,116,125,123,128,130, , , , , , , ,784
13,DADE,4541,RAINBOW PARK ELEMENTARY SCHOOL,19,58,53,48,68,62,73, , , , , , , ,381
13,DADE,4581,REDLAND ELEMENTARY SCHOOL,19,150,151,139,139,136,149, , , , , , , ,883
13,DADE,4611,REDONDO ELEMENTARY SCHOOL,42,185,152,165,153, , , , , , , , , ,697
13,DADE,4651,ETHEL F. BECKFORD/RICHMOND ELE,55,39,43,47,42,28,30, , , , , , , ,284
13,DADE,4681,RIVERSIDE ELEM.COMMUN.SCHL.,36,193,176,165,243,143,164, , , , , , , ,"1,120"
13,DADE,4691,JANE S. ROBERTS K-8 CENTER,56,99,81,83,70,99,112,85,121,94, , , , ,900
13,DADE,4721,ROCKWAY ELEMENTARY SCHOOL,19,69,63,56,73,82,80, , , , , , , ,442
13,DADE,4741,ROYAL GREEN ELEMENTARY SCHOOL,20,84,111,73,100,91,115, , , , , , , ,594
13,DADE,4761,ROYAL PALM ELEMENTARY SCHOOL,32,81,79,85,79,98,74, , , , , , , ,528
13,DADE,4801,GERTRUDE K. EDLEMAN/SABAL PALM,87,81,100,127,109,108,135, , , , , , , ,747
13,DADE,4841,SANTA CLARA ELEMENTARY SCHOOL,20,99,102,91,114,81,93, , , , , , , ,600
13,DADE,4881,SCOTT LAKE ELEMENTARY SCHOOL,68,94,76,74,80,77,82, , , , , , , ,551
13,DADE,4921,SEMINOLE ELEMENTARY SCHOOL,19,97,74,88,78,98,70, , , , , , , ,524
13,DADE,4961,SHADOWLAWN ELEMENTARY SCHOOL,19,59,49,52,57,40,50, , , , , , , ,326
13,DADE,5001,SHENANDOAH ELEMENTARY SCHOOL,37,158,162,171,183,167,162, , , , , , , ,"1,040"
13,DADE,5003,SOUTH DADE MIDDLE SCHOOL, , , , , ,229,230,272,260,274, , , , ,"1,265"
13,DADE,5005,DAVID LAWRENCE JR. K-8 CENTER,20,174,186,180,211,170,163,191,196,163, , , , ,"1,654"
13,DADE,5006,EVERGLADES PREPARATORY ACADEMY, , , , , , , ,222,188,199, , , , ,609
13,DADE,5007,LINCOLN-MARTI CHARTER SCHOOLS, ,52,49,50,50,39,30,31,21,20, , , , ,342
13,DADE,5008,SOMERSET GABLES ACADEMY, ,140,34,27,19,13, , , , , , , , ,233
13,DADE,5010,OXFORD ACADEMY OF MIAMI, ,35,45,40,37,24,20,20,13,12, , , , ,246
13,DADE,5020,BRIDGEPOINT ACADEMY INTERAMERI, ,47,18,25,15,14,11,21,16,11, , , , ,178
13,DADE,5021,BEN SHEPPARD ELEMENTARY SCHOOL,90,153,158,154,162,162,146, , , , , , , ,"1,025"
13,DADE,5022,BEN GAMLA CHARTER SCHOOL MIAMI, ,45,52,36,25,21,19,25,16, , , , , ,239
13,DADE,5025,LINCOLN-MARTI CHARTER SCHOOL L, ,109,107,76,82,68,48,47,77,55, , , , ,669
13,DADE,5029,EXCELSIOR LANGUAGE ACADEMY OF, ,47,49,49,71,48,61,62,83,83, , , , ,553
13,DADE,5032,EXCELSIOR CHARTER ACADEMY, ,30,22,35,16,21,25,29,22,23, , , , ,223
13,DADE,5041,SILVER BLUFF ELEMENTARY SCHOOL,33,91,99,96,73,102,89, , , , , , , ,583
13,DADE,5043,LINCOLN-MARTI SCHOOLS INTERNAT, ,77,77,45,28,28,22,#, , , , , , ,286
13,DADE,5044,ACADEMY FOR INTERNATIONAL EDUC, ,50,50,41,38,26,37,53,13, , , , , ,308
13,DADE,5045,MATER GROVE ACADEMY, , ,19,18,19,14,20,15, , , , , , ,105
13,DADE,5046,MATER BRICKELL PREPARATORY ACA, ,40,19,19,19,18,20,20, , , , , , ,155
13,DADE,5047,MATER ACADEMY MIAMI BEACH, ,80,71,60,51,59,42,46,80,42, , , , ,531
13,DADE,5048,PINECREST ACADEMY (NORTH CAMPU, ,101,69,76,80,46,47, , , , , , , ,419
13,DADE,5049,PINECREST COVE ACADEMY, ,135,123,71,71,72,50,87,27, , , , , ,636
13,DADE,5051,ERNEST R. GRAHAM K-8 CENTER,20,153,181,183,243,188,233,153,104, , , , , ,"1,458"
13,DADE,5054,MATER ACADEMY AT MOUNT SINAI, ,21,#,10,#, , , , , , , , , ,40
13,DADE,5061,DR. CARLOS J. FINLAY ELEM.,57,75,83,73,68,67,88, , , , , , , ,511
13,DADE,5081,SKYWAY ELEMENTARY SCHOOL,21,58,60,77,66,50,66, , , , , , , ,398
13,DADE,5091,SOUTH POINTE ELEMENTARY SCHOOL,39,98,106,98,92,93,76, , , , , , , ,602
13,DADE,5101,JOHN I. SMITH K-8 CENTER,38,158,171,191,175,182,192,109,110, , , , , ,"1,326"
13,DADE,5121,SNAPPER CREEK ELEMENTARY SCHL,17,81,77,81,92,70,98, , , , , , , ,516
13,DADE,5131,N DADE CENTER FOR MODERN LANGU, , ,55,82,86,93,78, , , , , , , ,394
13,DADE,5141,HUBERT O. SIBLEY K-8 CENTER,20,100,85,88,123,79,87,108,94,77, , , , ,861
13,DADE,5201,SOUTH HIALEAH ELEMENTARY SCHOO,90,153,165,209,204,215,199, , , , , , , ,"1,235"
13,DADE,5241,SOUTH MIAMI K-8 CENTER,#,62,70,77,128,136,134,78,63,62, , , , ,812
13,DADE,5281,SOUTH MIAMI HEIGHTS ELEMENTARY,20,113,122,80,109,86,113, , , , , , , ,643
13,DADE,5321,SOUTHSIDE ELEMENTARY SCHOOL,34,148,148,155,118,135,111, , , , , , , ,849
13,DADE,5361,SPRINGVIEW ELEMENTARY SCHOOL,33,76,74,84,75,69,78, , , , , , , ,489
13,DADE,5381,E.W.F. STIRRUP ELEMENTARY SCHO,55,136,112,151,144,122,143, , , , , , , ,863
13,DADE,5401,SUNSET ELEMENTARY SCHOOL,20,70,217,212,194,200,205, , , , , , , ,"1,118"
13,DADE,5410,ALPHA CHARTER OF EXCELLENCE, ,48,15,18,11,10,13, , , , , , , ,115
13,DADE,5421,SUNSET PARK ELEMENTARY SCHOOL,26,121,126,97,89,103,99, , , , , , , ,661
13,DADE,5431,SWEETWATER ELEMENTARY SCHOOL,58,124,124,152,150,130,145, , , , , , , ,883
13,DADE,5441,SYLVANIA HEIGHTS ELEM. SCHOOL,14,80,91,85,84,114,77, , , , , , , ,545
13,DADE,5481,TREASURE ISLAND ELEM. SCHOOL,80,107,80,94,117,106,121, , , , , , , ,705
13,DADE,5521,TROPICAL ELEMENTARY SCHOOL,120,66,71,72,59,52,53, , , , , , , ,493
13,DADE,5561,FRANCES S. TUCKER ELEM. SCHOOL,20,81,54,72,71,55,58, , , , , , , ,411
13,DADE,5601,TWIN LAKES ELEMENTARY SCHOOL,19,84,95,93,114,102,107, , , , , , , ,614
13,DADE,5641,VILLAGE GREEN ELEMENTARY SCHL,35,47,61,59,58,61,69, , , , , , , ,390
13,DADE,5671,VINELAND K-8 CENTER,19,74,97,95,106,116,111,80,89,72, , , , ,859
13,DADE,5711,MAE M. WALTERS ELEMENTARY SCHL,45,92,97,109,117,163,113, , , , , , , ,736
13,DADE,5791,WEST HOMESTEAD ELEMENTARY SCHL,20,134,140,133,110,80,80, , , , , , , ,697
13,DADE,5831,HENRY S. WEST LABORATORY SCHOO, ,36,56,69,36,31,35, , , , , , , ,263
13,DADE,5861,DR. HENRY W MACK/WEST LITTLE R,20,46,54,53,83,50,49,44,42, , , , , ,441
13,DADE,5901,CARRIE P. MEEK/WESTVIEW K-8 CE,75,57,55,59,66,44,63,81,67, , , , , ,567
13,DADE,5931,PHYLLIS WHEATLEY ELEM. SCHOOL,18,57,38,35,38,28,32, , , , , , , ,246
13,DADE,5951,WHISPERING PINES ELEM. SCHOOL,37,90,85,104,117,112,111, , , , , , , ,656
13,DADE,5961,WINSTON PARK K-8 CENTER,39,125,138,119,120,131,141,149,165,177, , , , ,"1,304"
13,DADE,5971,NATHAN B. YOUNG ELEM. SCHOOL,74,75,49,54,57,38,32, , , , , , , ,379
13,DADE,5981,DR. EDWARD L. WHIGHAM ELEM.,90,111,128,110,117,92,93, , , , , , , ,741
13,DADE,5991,"CHARLES DAVID WYCHE, JR ELEMEN",#,99,127,126,123,133,149, , , , , , , ,766
13,DADE,6001,HERBERT A. AMMONS MIDDLE SCHL, , , , , , , ,409,418,377, , , , ,"1,204"
13,DADE,6003,PINECREST ACADEMY MIDDLE SCHOO, , , , , , , ,19, , , , , , ,19
13,DADE,6004,SOMERSET ACADEMY CHARTER MIDDL, , , , , , , ,85,92,49, , , , ,226
13,DADE,6005,"RAMZ ACADEMY 6-8 MIDDLE, MIAMI", , , , , , , ,44,36,16, , , , ,96
13,DADE,6006,ARCHIMEDEAN MIDDLE CONSERVATOR, , , , , , , ,111,123,79, , , , ,313
13,DADE,6008,LAWRENCE ACADEMY, , , , , , , ,29,38,30, , , , ,97
13,DADE,6009,MATER EAST ACADEMY MIDDLE SCHO, , , , , , , ,95,118,123, , , , ,336
13,DADE,6010,FLORIDA INT'L ACADEMY CHARTER, , , , , , , ,135,122,110, , , , ,367
13,DADE,6011,ALLAPATTAH MIDDLE SCHOOL, , , , , , , ,171,194,223, , , , ,588
13,DADE,6012,MATER ACADEMY CHARTER MIDDLE, , , , , , , ,463,502,472, , , , ,"1,437"
13,DADE,6013,SOMERSET ACADEMY CHARTER MIDDL, , , , , , , ,45,42,45, , , , ,132
13,DADE,6020,ASPIRA RAUL ARNALDO MARTINEZ C, , , , , , , ,197,207,200, , , , ,604
13,DADE,6021,ARVIDA MIDDLE SCHOOL, , , , , , , ,424,396,450, , , , ,"1,270"
13,DADE,6022,PINECREST ACADEMY CHARTER MIDD, , , , , , , ,190,206,288, , , , ,684
13,DADE,6023,ANDOVER MIDDLE SCHOOL, , , , , , , ,299,346,352, , , , ,997
13,DADE,6028,RENAISSANCE MIDDLE CHARTER SCH, , , , , , , ,162,146,153, , , , ,461
13,DADE,6030,DORAL ACADEMY CHARTER MIDDLE S, , , , , , , ,331,460,349, , , , ,"1,140"
13,DADE,6031,BROWNSVILLE MIDDLE SCHOOL, , , , , , , ,310,234,240, , , , ,784
13,DADE,6033,MATER ACADEMY LAKES MIDDLE SCH, , , , , , , ,244,247,233, , , , ,724
