FLORIDA DEPARTMENT OF EDUCATION,,,,,,,,,,,,,,,,,,
SCHOOL MEMBERSHIP BY GRADE,,,,,,,,,,,,,,,,,,
SCHOOL YEAR 2010-11,,,,,,,,,,,,,,,,,,
SURVEY 2 DATA AS OF 12/05/10,,,,,,,,,,,,,,,,,,
District Number,District Name,School Number,School Name,PK,KG,1ST,2ND,3RD,4TH,5TH,6TH,7TH,8TH,9TH,10TH,11TH,12TH,Total Membership
53,POLK,1241,JESSE KEEN ELEMENTARY SCHOOL,30,105,78,89,93,78,78,0,0,0,0,0,0,0,551
53,POLK,1251,WINSTON ELEMENTARY SCHOOL,37,78,86,58,96,69,73,0,0,0,0,0,0,0,497
53,POLK,1271,SLEEPY HILL ELEMENTARY SCHOOL,83,100,105,125,124,89,107,0,0,0,0,0,0,0,733
53,POLK,1281,HIGHLANDS GROVE ELEMENTARY SCH,21,120,144,103,124,127,127,0,0,0,0,0,0,0,766
53,POLK,1291,FROSTPROOF ELEMENTARY SCHOOL,33,129,129,115,0,0,0,0,0,0,0,0,0,0,406
53,POLK,1341,MCLAUGHLIN MIDDLE SCHOOL,36,0,0,0,0,0,0,263,253,235,0,0,0,0,787
53,POLK,1351,POLK AVENUE ELEMENTARY SCHOOL,10,89,77,74,93,89,63,0,0,0,0,0,0,0,495
53,POLK,1361,HILLCREST ELEMENTARY SCHOOL,17,135,119,95,107,100,101,0,0,0,0,0,0,0,674
53,POLK,1362,HORIZONS ELEMENTARY SCHOOL,24,125,130,128,143,113,118,0,0,0,0,0,0,0,781
53,POLK,1371,SPOOK HILL ELEMENTARY SCHOOL,37,81,100,83,111,83,81,0,0,0,0,0,0,0,576
53,POLK,1381,ROOSEVELT ACADEMY,0,0,0,0,0,0,0,49,49,38,28,21,18,31,234
53,POLK,1401,JANIE HOWARD WILSON SCHOOL,0,91,90,85,97,74,73,0,0,0,0,0,0,0,510
53,POLK,1421,DALE R FAIR BABSON PARK ELEM.,1,101,68,73,78,66,65,0,0,0,0,0,0,0,452
53,POLK,1451,EDGAR L. PADGETT ELEMENTARY,15,110,90,100,112,112,118,0,0,0,0,0,0,0,657
53,POLK,1491,GAUSE ACADEMY OF LEADERSHIP,54,0,0,0,0,0,0,21,49,31,48,29,48,27,307
53,POLK,1501,CRYSTAL LAKE MIDDLE SCHOOL,0,0,0,0,0,0,0,215,205,236,0,0,0,0,656
53,POLK,1521,OSCAR J. POPE ELEMENTARY SCHOO,23,60,67,66,91,50,58,0,0,0,0,0,0,0,415
53,POLK,1591,MAYNARD A. TRAVISS CAREER CENT,49,0,0,0,0,0,0,0,1,7,5,21,26,97,206
53,POLK,1601,BOK ACADEMY,0,0,0,0,0,0,0,156,207,179,0,0,0,0,542
53,POLK,1611,LAUREL ELEMENTARY SCHOOL,19,72,74,89,67,91,103,0,0,0,0,0,0,0,515
53,POLK,1662,LAKE ALFRED-ADDAIR MIDDLE SCHO,0,0,0,0,0,0,0,209,221,240,0,0,0,0,670
53,POLK,1671,MCKEEL ACADEMY OF TECHNOLOGY,0,0,0,0,0,0,0,90,129,271,166,162,117,103,"1,038"
53,POLK,1681,SCOTT LAKE ELEMENTARY SCHOOL,26,120,120,96,118,137,145,0,0,0,0,0,0,0,762
53,POLK,1682,MCKEEL ELEMENTARY ACADEMY,0,54,54,54,54,66,66,0,0,0,0,0,0,0,348
53,POLK,1691,RIDGE CAREER CENTER,0,0,0,0,0,0,0,0,0,0,2,7,42,103,154
53,POLK,1692,SOUTH MCKEEL ACADEMY,0,108,126,125,125,132,172,176,171,0,0,0,0,0,"1,135"
53,POLK,1701,EAGLE LAKE ELEMENTARY SCHOOL,47,67,85,107,113,92,76,0,0,0,0,0,0,0,587
53,POLK,1702,PALMETTO ELEMENTARY SCHOOL,50,128,138,121,120,111,127,0,0,0,0,0,0,0,795
53,POLK,1711,GARDEN GROVE ELEMENTARY SCHOOL,1,98,98,96,114,117,132,0,0,0,0,0,0,0,656
53,POLK,1721,LAKE WALES SENIOR HIGH SCHOOL,3,0,0,0,0,0,0,0,0,0,313,353,275,308,"1,252"
53,POLK,1731,PINEWOOD ELEMENTARY SCHOOL,8,107,100,104,109,114,85,0,0,0,0,0,0,0,627
53,POLK,1751,JAMES E. STEPHENS ELEM. SCHOOL,21,73,57,79,91,57,52,0,0,0,0,0,0,0,430
53,POLK,1761,LAKE GIBSON MIDDLE SCHOOL,0,0,0,0,0,0,0,426,387,402,0,0,0,0,"1,215"
53,POLK,1762,LAKE GIBSON SENIOR HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,481,493,448,430,"1,852"
53,POLK,1771,LAKELAND HIGHLANDS MIDDLE SCHL,0,0,0,0,0,0,0,444,433,455,0,0,0,0,"1,332"
53,POLK,1781,DUNDEE ELEMENTARY SCHOOL,18,78,72,73,79,77,56,0,0,0,0,0,0,0,453
53,POLK,1791,HAINES CITY SENIOR HIGH SCHOOL,6,0,0,0,0,0,0,0,0,0,614,580,411,381,"1,992"
53,POLK,1801,FROSTPROOF MIDDLE/SENIOR HIGH,0,0,0,0,0,0,0,147,172,152,165,178,140,141,"1,095"
53,POLK,1811,CLARENCE BOSWELL ELEM. SCHOOL,7,73,58,62,73,59,62,0,0,0,0,0,0,0,394
53,POLK,1821,JAMES W. SIKES ELEMENTARY SCHL,9,136,145,150,170,155,140,0,0,0,0,0,0,0,905
53,POLK,1831,LAKE MARION CREEK ELEMENTARY S,0,87,98,81,107,84,85,289,0,0,0,0,0,0,831
53,POLK,1841,R. CLEM CHURCHWELL ELEMENTARY,25,111,111,76,110,87,106,0,0,0,0,0,0,0,626
53,POLK,1851,DR. NE ROBERTS ELEMENTARY SCHO,28,100,107,81,106,119,103,0,0,0,0,0,0,0,644
53,POLK,1861,ROSABELLE W. BLAKE ACADEMY,10,71,71,72,82,54,65,107,105,103,0,0,0,0,740
53,POLK,1881,WENDELL WATSON ELEMENTARY SCHO,8,128,113,122,134,156,143,0,0,0,0,0,0,0,804
53,POLK,1891,VALLEYVIEW ELEMENTARY SCHOOL,41,108,131,132,134,132,138,0,0,0,0,0,0,0,816
53,POLK,1901,SOCRUM ELEMENTARY SCHOOL,79,104,81,86,99,87,86,0,0,0,0,0,0,0,622
53,POLK,1908,SPESSARD L HOLLAND ELEMENTARY,30,135,141,108,116,92,87,0,0,0,0,0,0,0,709
53,POLK,1921,BEN HILL GRIFFIN JR ELEM SCHL,0,0,0,0,151,143,116,0,0,0,0,0,0,0,410
53,POLK,1931,GEORGE W. JENKINS SENIOR HIGH,0,0,0,0,0,0,0,0,0,0,613,606,558,434,"2,211"
53,POLK,1941,LOUGHMAN OAKS ELEMENTARY SCHL,31,135,131,146,156,127,144,0,0,0,0,0,0,0,870
53,POLK,1951,BERKLEY ELEMENTARY SCHOOL,0,112,109,108,103,125,123,0,0,0,0,0,0,0,680
53,POLK,1961,DISCOVERY ACADEMY OF LAKE ALFR,0,0,0,0,0,0,0,366,316,306,0,0,0,0,988
53,POLK,1971,SLEEPY HILL MIDDLE SCHOOL,0,0,0,0,0,0,0,337,325,261,0,0,0,0,923
53,POLK,1981,DUNDEE RIDGE MIDDLE SCHOOL,0,0,0,0,0,0,0,146,363,347,0,0,0,0,856
53,POLK,1991,LAKE REGION HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,617,503,461,359,"1,940"
53,POLK,2001,BILL DUNCAN OPPORTUNITY CENTER,0,0,0,0,0,0,0,18,31,36,18,20,14,6,143
53,POLK,7001,DISTRICT VIRTUAL SCHOOL,0,1,8,17,13,10,10,4,4,1,6,1,6,4,85
53,POLK,8031,ACHIEVEMENT ACADEMY,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90
53,POLK,8071,A.C.E. CHARTER SCHOOL,19,0,0,0,0,0,0,0,0,0,0,0,0,0,19
53,POLK,8121,HARTRIDGE ACADEMY,0,30,32,26,27,15,17,0,0,0,0,0,0,0,147
53,POLK,8131,POLK STATE COLLEGE COLLEGIATE,0,0,0,0,0,0,0,0,0,0,0,0,106,115,221
53,POLK,8133,CHAIN OF LAKES COLLEGIATE HIGH,0,0,0,0,0,0,0,0,0,0,0,0,121,129,250
53,POLK,8140,LAKELAND MONTESSORI MIDDLE SCH,0,0,0,0,0,0,0,22,9,9,0,0,0,0,40
53,POLK,8141,LAKELAND MONTESSORI SCHOOL HOU,0,21,16,16,8,16,11,0,0,0,0,0,0,0,88
53,POLK,8142,BERKLEY ACCELERATED MIDDLE SCH,0,0,0,0,0,0,0,142,140,137,0,0,0,0,419
53,POLK,8143,OUR CHILDREN'S ACADEMY,71,18,18,7,5,9,5,0,0,0,0,0,0,0,133
53,POLK,8146,LIFE SKILLS CENTER POLK COUNTY,0,0,0,0,0,0,0,0,0,0,62,58,53,53,226
53,POLK,8148,DROP BACK IN,0,0,0,0,0,0,0,0,0,0,99,114,112,136,461
53,POLK,9002,TRANSITION SCHOOL,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49
53,POLK,9003,HOSPITAL HOMEBOUND,0,0,0,3,4,2,3,4,4,5,5,6,7,14,57
53,POLK,9004,WINTER HAVEN PACE,0,0,0,1,0,2,1,1,1,1,0,0,0,0,7
53,POLK,9203,LAKELAND B.E.S.T. PROGRAM,0,2,3,3,7,7,11,0,0,0,0,0,0,0,33
53,POLK,9205,RIDGE TEEN PARENT PROGRAM,56,0,0,0,0,0,0,0,0,8,9,8,20,34,135
53,POLK,9207,POLK HALFWAY HOUSE,0,0,0,0,0,0,0,2,12,5,4,0,0,0,23
53,POLK,9208,POLK REGIONAL DETENTION CENTER,0,0,0,0,0,0,0,0,5,6,26,12,6,3,58
53,POLK,9221,NEW HORIZONS,0,0,0,0,0,0,0,1,0,3,9,4,1,1,19
53,POLK,9224,AVON PARK YOUTH ACADEMY,0,0,0,0,0,0,0,0,0,0,35,65,45,11,156
53,POLK,9225,PACE CENTER FOR GIRLS,0,0,0,0,0,0,0,0,3,10,8,10,7,1,39
53,POLK,9228,SOUTH COUNTY CENTER,0,0,0,0,0,0,0,1,1,5,13,15,4,2,41
53,POLK,9231,LAKE ALFRED B.E.S.T PROGRAM,0,0,3,1,4,5,9,0,0,0,0,0,0,0,22
53,POLK,9233,SHERIFF'S YOUTH VILLA,0,0,0,0,0,0,0,1,4,3,3,7,1,0,19
53,POLK,9234,NEW BEGINNINGS YOUTH ACADEMY,0,0,0,0,0,0,0,0,0,3,9,11,3,0,26
53,POLK,9235,AMIKIDS,0,0,0,0,0,0,0,1,4,9,14,6,1,0,35
