FLORIDA DEPARTMENT OF EDUCATION,,,,,,,,,,,,,,,,,,
SCHOOL MEMBERSHIP BY GRADE,,,,,,,,,,,,,,,,,,
SCHOOL YEAR 2011-12,,,,,,,,,,,,,,,,,,
SURVEY 2 DATA AS OF 11/23/11,,,,,,,,,,,,,,,,,,
DISTRICT #,DISTRICT,SCHOOL #,SCHOOL,PK,KG,1ST,2ND,3RD,4TH,5TH,6TH,7TH,8TH,9TH,10TH,11TH,12TH,TOTAL MEMBERSHIP
13,DADE,7811,ICARE-BAYPOINT SCHOOLS INC.,0,0,0,0,0,0,0,1,3,5,10,4,1,0,24
13,DADE,7812,MIAMI BRIDGE SOUTH,0,0,0,0,0,0,1,0,1,2,0,3,0,0,7
13,DADE,7814,WOMEN IN NEED OF GREATER STREN,0,0,0,0,0,0,0,0,3,1,7,0,3,0,14
13,DADE,7819,BOYSTOWN,0,1,1,3,1,2,2,2,6,3,38,0,0,0,59
13,DADE,7823,HERE'S HELP,0,0,0,0,0,0,0,0,0,0,3,3,1,1,8
13,DADE,7826,JACKSON SIPP/CHILD CRISIS,0,0,0,0,0,0,0,0,2,2,7,2,1,0,14
13,DADE,7829,LITTLE HAVANA INSTITUTE,0,0,0,0,0,0,0,0,0,0,35,40,38,42,155
13,DADE,7832,MIAMI BRIDGE NORTH,0,0,0,0,0,0,0,0,2,2,7,3,1,0,15
13,DADE,7833,CITRUS HEALTH SIPP/CRISIS,0,0,0,0,0,0,0,0,3,2,9,1,0,0,15
13,DADE,7835,RICHMOND PERRINE OPTIMIST,0,0,0,0,0,0,0,4,7,19,19,12,10,24,95
13,DADE,7839,TROY ACADEMY,0,0,0,0,0,0,0,1,6,7,13,13,3,3,46
13,DADE,7840,TURNER/GUILFORD/KNIGHT,0,0,0,0,0,0,0,3,8,7,17,13,9,10,67
13,DADE,7846,WOMEN'S DETENTION CENTER,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
13,DADE,7851,VILLAGE SOUTH (GIRLS),0,0,0,0,0,0,0,0,0,0,2,3,0,0,5
13,DADE,7853,CITRUS HEALTH LOU PANCI,0,0,0,0,0,0,0,2,1,7,3,3,1,0,17
13,DADE,7855,MIAMI CHILDREN'S HOSPITAL,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
13,DADE,7860,SECONDARY STUDENT SUCCESS CENT,0,0,0,0,0,0,0,1,9,22,14,3,0,0,49
13,DADE,7861,SECONDARY STUDENT SUCCESS CENT,0,0,0,0,0,0,0,2,2,16,15,0,0,0,35
13,DADE,7862,SECONDARY STUDENT SUCCESS CENT,0,0,0,0,0,0,0,0,3,29,13,1,0,0,46
13,DADE,7863,SECONDARY STUDENT SUCCESS CENT,0,0,0,0,0,0,0,0,4,35,1,0,0,0,40
13,DADE,7865,HIS HOUSE,0,0,0,0,0,0,0,0,1,0,54,0,0,0,55
13,DADE,7901,NEW WORLD SCHOOL OF THE ARTS,0,0,0,0,0,0,0,0,0,0,118,126,112,121,477
13,DADE,8016,TEENAGE PARENT PROGRAM,317,0,0,0,0,0,0,0,0,0,0,0,0,0,317
13,DADE,8019,ACADEMY FOR COMMUNITY ED (ACE),0,0,0,0,0,0,0,0,0,0,13,31,34,19,97
13,DADE,8101,JAN MANN OPPORTUNITY SCHOOL,0,0,0,0,0,0,0,17,44,51,28,17,10,8,175
13,DADE,8121,COPE CENTER NORTH,0,0,0,0,0,0,0,0,2,8,24,31,44,33,142
13,DADE,8131,DOROTHY M. WALLACE COPE CENTER,0,0,0,0,0,0,0,0,3,7,17,20,22,26,95
13,DADE,8141,JUVENILE JUSTICE CTR ALT ED,0,0,0,0,0,0,0,14,11,14,30,17,14,4,104
13,DADE,8151,ROBERT RENICK EDUCATION CENTER,0,0,3,1,0,6,1,13,13,15,16,12,10,29,119
13,DADE,8181,RUTH OWENS KRUSE EDUCATION CEN,0,0,0,3,5,4,8,13,22,20,18,30,19,37,179
13,DADE,9013,PREK INTERVENTION,345,0,0,0,0,0,0,0,0,0,0,0,0,0,345
13,DADE,9731,INSTRUCTIONAL CENTER SYSTEM WI,24,5,3,2,0,0,0,0,1,0,0,1,3,102,141
13,DADE,9732,MERRICK EDUCATIONAL CENTER,2,4,10,14,16,20,16,23,26,30,52,45,40,86,384
14,DESOTO,31,DESOTO COUNTY HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,356,267,267,216,"1,106"
14,DESOTO,61,WEST ELEMENTARY SCHOOL,0,132,154,139,174,141,143,0,0,0,0,0,0,0,883
14,DESOTO,81,MEMORIAL ELEMENTARY SCHOOL,0,184,147,148,149,135,127,0,0,0,0,0,0,0,890
14,DESOTO,161,DESOTO MIDDLE SCHOOL,0,0,0,0,0,0,0,341,307,349,0,0,0,0,997
14,DESOTO,181,NOCATEE ELEMENTARY SCHOOL,0,82,94,100,87,90,87,0,0,0,0,0,0,0,540
14,DESOTO,191,SPRING LAKE YOUTH ACADEMY,0,0,0,0,0,0,0,0,1,4,16,5,2,1,29
14,DESOTO,291,DESOTO CONNECTIONS,0,0,0,0,0,0,0,0,0,0,0,8,3,6,17
14,DESOTO,341,EARLY EDUCATION CENTER,99,0,0,0,0,0,0,0,0,0,0,0,0,0,99
14,DESOTO,1001,THE COMMUNITY GREEN,0,19,12,12,32,19,26,13,21,0,0,0,0,0,154
14,DESOTO,7001,DESOTO VIRTUAL INSTRUCTION PRO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
14,DESOTO,9003,HOSPITAL AND HOMEBOUND,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
14,DESOTO,9114,REDUCED SERVICES,0,0,0,0,1,0,0,1,3,2,1,1,1,2,12
15,DIXIE,21,DIXIE COUNTY HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,136,129,139,104,508
15,DIXIE,41,OLD TOWN ELEMENTARY SCHOOL,69,87,96,82,76,69,74,0,0,0,0,0,0,0,553
15,DIXIE,43,KINDER CUB SCHOOL INC,0,16,0,0,0,0,0,0,0,0,0,0,0,0,16
15,DIXIE,101,JAMES M. ANDERSON ELEMENTARY S,66,75,83,78,71,65,100,0,0,0,0,0,0,0,538
15,DIXIE,111,RUTH RAINS MIDDLE SCHOOL,0,0,0,0,0,0,0,148,143,144,0,0,0,0,435
15,DIXIE,7023,DIXIE VIRTUAL INSTRUCTION PROG,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
16,DUVAL,61,MATTIE V RUTHERFORD ALT ED CTR,0,0,0,0,0,0,0,10,29,27,0,0,0,0,66
16,DUVAL,112,SCHOOL FOR THE FUTURE,0,0,0,0,0,0,0,1,0,76,22,0,0,0,99
16,DUVAL,121,WEST RIVERSIDE ELEMENTARY SCHO,0,50,48,66,59,56,58,0,0,0,0,0,0,0,337
16,DUVAL,141,GRAND PARK CAREER CENTER,0,0,0,0,0,0,0,3,17,10,30,35,21,11,127
16,DUVAL,151,BRENTWOOD ELEMENTARY SCHOOL,0,42,59,67,63,55,67,0,0,0,0,0,0,0,353
16,DUVAL,161,ORTEGA ELEMENTARY SCHOOL,0,67,67,65,54,52,64,0,0,0,0,0,0,0,369
16,DUVAL,181,CENTRAL RIVERSIDE ELEM. SCHOOL,3,56,56,64,68,46,49,0,0,0,0,0,0,0,342
16,DUVAL,191,RUTH N. UPSON ELEMENTARY SCHL,35,82,83,69,60,59,47,0,0,0,0,0,0,0,435
16,DUVAL,201,FISHWEIR ELEMENTARY SCHOOL,5,72,72,78,64,74,66,0,0,0,0,0,0,0,431
16,DUVAL,211,ANNIE R. MORGAN ELEMENTARY SCH,17,73,65,66,66,52,48,0,0,0,0,0,0,0,387
16,DUVAL,251,KIRBY-SMITH MIDDLE SCHOOL,0,0,0,0,0,0,0,352,293,260,0,0,0,0,905
16,DUVAL,261,ESE PRE KINDERGARTEN DISABILIT,207,0,0,0,0,0,0,0,0,0,0,0,0,0,207
16,DUVAL,301,LORETTO ELEMENTARY SCHOOL,8,198,190,189,188,186,203,0,0,0,0,0,0,0,"1,162"
16,DUVAL,311,JULIA LANDON COLLEGE PREPARTOR,0,0,0,0,0,0,0,292,216,224,0,0,0,0,732
16,DUVAL,321,MARINE SCIENCE EDUCATION CENTE,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37
16,DUVAL,331,ROBERT E. LEE HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,548,510,376,278,"1,712"
16,DUVAL,351,ANDREW JACKSON HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,217,226,212,163,818
16,DUVAL,371,HENRY F. KITE ELEMENTARY SCHOO,0,54,65,55,53,57,55,0,0,0,0,0,0,0,339
16,DUVAL,381,BALDWIN MIDDLE-SENIOR HIGH SCH,0,0,0,0,0,0,0,160,182,159,192,162,153,135,"1,143"
16,DUVAL,391,GATEWAY COMMUNITY SERVICES,0,0,0,0,0,0,0,2,2,3,4,7,7,2,27
16,DUVAL,411,DUVAL HALFWAY HOUSE,0,0,0,0,0,0,0,2,4,3,10,3,2,1,25
16,DUVAL,431,IMPACT HALFWAY HOUSE,0,0,0,0,0,0,0,0,1,6,7,5,1,0,20
16,DUVAL,441,TIGER SUCCESS CENTER,0,0,0,0,0,0,0,0,0,0,6,11,3,1,21
16,DUVAL,451,DINSMORE ELEMENTARY SCHOOL,0,93,92,90,94,93,95,0,0,0,0,0,0,0,557
16,DUVAL,461,ARLINGTON ELEMENTARY SCHOOL,19,39,42,41,45,30,46,0,0,0,0,0,0,0,262
16,DUVAL,471,LONE STAR HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,50,99,99,67,315
16,DUVAL,481,THOMAS JEFFERSON ELEMENTARY,0,91,95,88,101,86,90,0,0,0,0,0,0,0,551
16,DUVAL,491,DUVAL REGIONAL JUVENILE DETENT,0,0,0,0,1,0,1,8,12,10,21,34,17,3,107
16,DUVAL,501,DROP BACK IN ACADEMY OF DUVAL,0,0,0,0,0,0,0,0,0,0,161,187,172,118,638
16,DUVAL,511,WHITEHOUSE ELEMENTARY SCHOOL,0,66,90,85,67,66,71,0,0,0,0,0,0,0,445
16,DUVAL,541,JAMES WELDON JOHNSON ACADEMIC,0,0,0,0,0,0,0,22,20,0,0,0,0,0,42
16,DUVAL,591,GARDEN CITY ELEMENTARY SCHOOL,0,103,83,109,102,99,95,0,0,0,0,0,0,0,591
16,DUVAL,621,OCEANWAY SCHOOL,0,0,0,0,0,0,0,434,423,411,0,0,0,0,"1,268"
16,DUVAL,631,DUNCAN U. FLETCHER MIDDLE SCHO,0,0,0,0,0,0,0,379,390,379,0,0,0,0,"1,148"
16,DUVAL,641,HOGAN-SPRING GLEN ELEMENTARY S,0,54,72,66,54,66,38,0,0,0,0,0,0,0,350
16,DUVAL,651,ATLANTIC BEACH ELEMENTARY SCHO,19,87,57,76,81,75,79,0,0,0,0,0,0,0,474
16,DUVAL,661,ALFRED I. DUPONT MIDDLE SCHOOL,0,0,0,0,0,0,0,280,285,281,0,0,0,0,846
16,DUVAL,681,VENETIA ELEMENTARY SCHOOL,0,72,86,86,74,51,53,0,0,0,0,0,0,0,422
16,DUVAL,691,LAKE SHORE MIDDLE SCHOOL,0,0,0,0,0,0,0,456,418,390,0,0,0,0,"1,264"
16,DUVAL,701,NORTH SHORE ELEMENTARY,36,95,114,77,96,59,78,0,0,0,0,0,0,0,555
16,DUVAL,711,HENDRICKS AVENUE ELEMENTARY SC,0,114,130,111,116,118,113,0,0,0,0,0,0,0,702
16,DUVAL,721,SPRING PARK ELEMENTARY SCHOOL,62,66,57,44,35,32,38,0,0,0,0,0,0,0,334
16,DUVAL,731,JOHN LOVE ELEMENTARY SCHOOL,18,28,28,30,25,18,31,0,0,0,0,0,0,0,178
16,DUVAL,741,LAKE FOREST ELEMENTARY SCHOOL,0,67,80,97,79,67,75,0,0,0,0,0,0,0,465
16,DUVAL,751,PAXON SCHOOL/ADVANCED STUDIES,0,0,0,0,0,0,0,0,0,0,461,417,329,272,"1,479"
16,DUVAL,761,SOUTHSIDE ESTATES ELEM. SCHOOL,32,80,90,59,67,46,59,0,0,0,0,0,0,0,433
16,DUVAL,771,HYDE PARK ELEMENTARY SCHOOL,35,110,86,78,69,63,43,0,0,0,0,0,0,0,484
16,DUVAL,781,BILTMORE ELEMENTARY SCHOOL,56,61,55,40,50,42,39,0,0,0,0,0,0,0,343
16,DUVAL,791,RAMONA BOULEVARD ELEMENTARY SC,0,77,73,65,69,67,59,0,0,0,0,0,0,0,410
16,DUVAL,801,SAN PABLO ELEMENTARY SCHOOL,0,82,98,97,79,57,85,0,0,0,0,0,0,0,498
16,DUVAL,811,PACE CENTER FOR GIRLS-JAX,0,0,0,0,0,0,0,4,7,12,0,0,56,5,84
16,DUVAL,821,LOVE GROVE ELEMENTARY SCHOOL,8,68,85,75,84,63,78,0,0,0,0,0,0,0,461
16,DUVAL,831,SAN JOSE ELEMENTARY SCHOOL,18,166,132,135,134,112,109,0,0,0,0,0,0,0,806
16,DUVAL,841,BAYVIEW ELEMENTARY SCHOOL,10,74,73,66,51,37,46,0,0,0,0,0,0,0,357
16,DUVAL,851,LAKE LUCINA ELEMENTARY SCHOOL,0,58,58,57,57,53,67,0,0,0,0,0,0,0,350
16,DUVAL,861,TERRY PARKER HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,500,481,390,283,"1,654"
16,DUVAL,871,ENGLEWOOD ELEMENTARY SCHOOL,0,88,72,65,88,67,68,0,0,0,0,0,0,0,448
16,DUVAL,881,JOHN STOCKTON ELEMENTARY SCHOO,0,83,88,91,100,93,90,0,0,0,0,0,0,0,545
16,DUVAL,891,WOODLAND ACRES ELEMENTARY SCHL,18,131,128,93,90,79,87,0,0,0,0,0,0,0,626
16,DUVAL,901,ENGLEWOOD HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,496,493,393,405,"1,787"
16,DUVAL,911,SALLYE B. MATHIS ELEMENTARY SC,77,55,61,47,60,45,58,0,0,0,0,0,0,0,403
16,DUVAL,921,EUGENE BUTLER MIDDLE SCHOOL,0,0,0,0,0,0,0,275,226,192,0,0,0,0,693
16,DUVAL,931,PINEDALE ELEMENTARY SCHOOL,85,62,44,46,51,33,46,0,0,0,0,0,0,0,367
16,DUVAL,941,WINDY HILL ELEMENTARY SCHOOL,0,119,91,77,84,76,87,0,0,0,0,0,0,0,534
16,DUVAL,951,RUTLEDGE H. PEARSON ELEMENTARY,18,59,37,39,53,43,42,0,0,0,0,0,0,0,291
16,DUVAL,961,JEAN RIBAULT HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,249,275,224,243,991
16,DUVAL,971,CEDAR HILLS ELEMENTARY SCHOOL,29,75,53,70,63,61,51,0,0,0,0,0,0,0,402
16,DUVAL,981,TIMUCUAN ELEMENTARY SCHOOL,36,122,103,88,122,101,91,0,0,0,0,0,0,0,663
16,DUVAL,991,HIGHLANDS ELEMENTARY SCHOOL,35,76,76,72,59,52,53,0,0,0,0,0,0,0,423
16,DUVAL,1021,SCHOOL OF SUCCESS ACADEMY-SOS,0,0,0,0,0,0,0,87,98,96,0,0,0,0,281
16,DUVAL,1061,LONG BRANCH ELEMENTARY SCHOOL,24,40,38,38,48,27,16,0,0,0,0,0,0,0,231
16,DUVAL,1073,DOUGLAS ANDERSON SCHOOL OF THE,0,0,0,0,0,0,0,0,0,0,313,293,285,255,"1,146"
16,DUVAL,1131,WAYMAN ACADEMY OF THE ARTS,0,78,67,55,60,46,55,0,0,0,0,0,0,0,361
16,DUVAL,1161,SADIE T. TILLIS ELEMENTARY  SC,0,95,103,93,80,65,80,0,0,0,0,0,0,0,516
16,DUVAL,1181,SIATECH,0,0,0,0,0,0,0,0,0,0,6,19,60,85,170
16,DUVAL,1191,PATHWAYS ACADEMY HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,8,38,58,36,140
16,DUVAL,1201,RIVER CITY SCIENCE ACADEMY,0,0,0,0,0,0,0,107,131,151,92,78,34,1,594
16,DUVAL,1211,TIGER ACADEMY,0,37,35,35,37,43,0,0,0,0,0,0,0,0,187
16,DUVAL,1221,GLOBAL OUTREACH CHARTER ACADEM,0,51,56,53,38,41,42,40,39,36,0,0,0,0,396
16,DUVAL,1231,DUVAL CHARTER SCHOOL AT ARLING,0,88,90,69,79,80,70,97,89,51,0,0,0,0,713
16,DUVAL,1241,SAINT CLAIR EVANS ACADEMY,18,81,66,71,72,77,69,0,0,0,0,0,0,0,454
16,DUVAL,1251,"SOMERSET ACADEMY-ELEMENTARY, E",0,47,39,31,40,29,37,0,0,0,0,0,0,0,223
16,DUVAL,1261,"SOMERSET ACADEMY-MIDDLE, EAGLE",0,0,0,0,0,0,0,46,30,26,0,0,0,0,102
16,DUVAL,1271,KIPP IMPACT MIDDLE SCHOOL,0,0,0,0,0,0,84,91,0,0,0,0,0,0,175
16,DUVAL,1281,SUSIE E. TOLBERT ELEMENTARY SC,0,0,0,0,116,120,133,0,0,0,0,0,0,0,369
16,DUVAL,1291,RIVER CITY SCIENCE ELEMENTARY,0,36,29,37,45,41,49,0,0,0,0,0,0,0,237
16,DUVAL,1311,BAYMEADOWS CHARTER HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,45,0,0,0,45
16,DUVAL,1321,DUVAL CHARTER AT BAYMEADOWS,0,139,94,90,95,92,92,108,49,54,0,0,0,0,813
16,DUVAL,1331,WAVERLY ACADEMY,0,0,0,0,0,0,0,83,0,0,0,0,0,0,83
16,DUVAL,1341,MURRAY HILL HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,29,59,34,29,151
16,DUVAL,1371,SEACOAST CHARTER ACADEMY,0,53,36,34,17,21,20,0,0,0,0,0,0,0,181
16,DUVAL,1411,J. ALLEN AXSON ELEM SCHOOL,104,80,71,79,73,70,72,0,0,0,0,0,0,0,549
16,DUVAL,1421,CHAFFEE TRAIL  ELEMENTARY,5,133,122,139,138,117,100,0,0,0,0,0,0,0,754
16,DUVAL,1431,WEST JACKSONVILLE ELEM. SCHOOL,22,51,45,36,41,30,22,0,0,0,0,0,0,0,247
16,DUVAL,1441,JACKSONVILLE BEACH ELEMENTARY,0,83,84,103,110,133,125,0,0,0,0,0,0,0,638
16,DUVAL,1451,DARNELL COOKMAN MIDDLE/HIGH SC,0,0,0,0,0,0,0,236,242,241,174,86,90,53,"1,122"
16,DUVAL,1461,MATTHEW W. GILBERT MIDDLE SCHO,0,0,0,0,0,0,0,164,191,175,0,0,0,0,530
16,DUVAL,1481,RICHARD L. BROWN ELEMENTARY SC,16,81,65,84,112,76,73,0,0,0,0,0,0,0,507
16,DUVAL,1491,SMART POPE LIVINGSTON ELEM.,34,74,89,70,70,62,61,0,0,0,0,0,0,0,460
16,DUVAL,1501,NEW BERLIN ELEMENTARY SCHOOL,31,175,173,166,193,158,146,0,0,0,0,0,0,0,"1,042"
16,DUVAL,1521,JAMES W JOHNSON COLLEG PREP MI,0,0,0,0,0,0,0,367,361,360,0,0,0,0,"1,088"
16,DUVAL,1531,STANTON COLLEGE PREPARATORY,0,0,0,0,0,0,0,0,0,0,451,441,377,326,"1,595"
16,DUVAL,1542,JOHN E. FORD K-8 SCHOOL,39,147,127,104,70,76,71,40,39,30,0,0,0,0,743
16,DUVAL,1551,NORTHWESTERN MIDDLE SCHOOL,0,0,0,0,0,0,0,210,194,142,0,0,0,0,546
16,DUVAL,1581,GEORGE WASHINGTON CARVER ELEM.,41,81,79,59,61,58,51,0,0,0,0,0,0,0,430
16,DUVAL,1591,PINE FOREST ELEMENTARY SCHOOL,0,80,83,85,85,91,86,0,0,0,0,0,0,0,510
16,DUVAL,1601,WATERLEAF ELEMENTARY,17,103,104,82,101,78,60,0,0,0,0,0,0,0,545
16,DUVAL,1611,BARTRAM SPRINGS ELEMENTARY,6,142,141,150,118,95,104,0,0,0,0,0,0,0,756
16,DUVAL,1621,R. V. DANIELS ELEMENTARY SCHL,0,87,103,109,0,0,0,0,0,0,0,0,0,0,299
16,DUVAL,1631,RUFUS E. PAYNE ELEMENTARY SCHO,18,66,60,79,63,64,48,0,0,0,0,0,0,0,398
16,DUVAL,1641,MT. HERMAN ESE CENTER,12,10,4,7,15,5,11,5,9,16,11,11,10,22,148
16,DUVAL,1651,WILLIAM M. RAINES HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,256,248,266,191,961
16,DUVAL,1661,CARTER G. WOODSON ELEM. SCHOOL,36,84,77,77,66,64,64,0,0,0,0,0,0,0,468
16,DUVAL,1691,S. A. HULL ELEMENTARY SCHOOL,17,44,52,53,43,37,52,0,0,0,0,0,0,0,298
16,DUVAL,1701,PALM AVENUE EXCEP. STUDENT CTR,0,0,0,0,0,0,0,8,1,8,15,15,19,75,141
16,DUVAL,1761,PRETRIAL DETENTION FACILITY,0,0,0,0,0,0,0,1,3,6,25,32,24,13,104
16,DUVAL,1811,HOSPITAL AND HOMEBOUND,0,1,4,4,8,9,6,9,15,16,11,9,7,15,114
16,DUVAL,1821,YOUTH DEVELOPMENT CENTER,0,2,3,3,1,3,2,2,3,1,9,7,8,2,46
16,DUVAL,1851,AMIKIDS JACKSONVILLE,0,0,0,0,0,0,0,3,6,11,20,13,2,1,56
16,DUVAL,1981,TEEN PARENT SERVICE CENTER,197,0,0,0,0,0,0,0,0,0,0,0,0,0,197
16,DUVAL,2021,REYNOLDS LANE ELEMENTARY SCHL,18,48,51,42,71,57,42,0,0,0,0,0,0,0,329
16,DUVAL,2031,KINGS TRAIL ELEMENTARY SCHOOL,0,93,76,75,86,60,68,0,0,0,0,0,0,0,458
16,DUVAL,2051,PICKETT ELEMENTARY SCHOOL,18,40,30,38,51,39,29,0,0,0,0,0,0,0,245
16,DUVAL,2061,BROOKVIEW ELEMENTARY SCHOOL,0,121,132,127,119,113,125,0,0,0,0,0,0,0,737
16,DUVAL,2072,J. E. B. STUART MIDDLE SCHOOL,0,0,0,0,0,0,0,323,277,278,0,0,0,0,878
16,DUVAL,2081,PARKWOOD HEIGHTS ELEMENTARY  S,0,70,56,74,79,60,69,0,0,0,0,0,0,0,408
16,DUVAL,2091,HOLIDAY HILL ELEMENTARY SCHOOL,1,119,101,96,107,98,104,0,0,0,0,0,0,0,626
16,DUVAL,2101,OAK HILL ELEMENTARY SCHOOL,9,93,86,89,104,83,79,0,0,0,0,0,0,0,543
16,DUVAL,2111,SOUTHSIDE MIDDLE SCHOOL,0,0,0,0,0,0,0,305,300,318,0,0,0,0,923
16,DUVAL,2121,JEAN RIBAULT MIDDLE SCHOOL,0,0,0,0,0,0,0,200,225,189,0,0,0,0,614
16,DUVAL,2131,ARLINGTON MIDDLE SCHOOL,0,0,0,0,0,0,0,262,287,280,0,0,0,0,829
16,DUVAL,2141,HYDE GROVE ELEMENTARY SCHOOL,56,74,65,64,54,58,53,0,0,0,0,0,0,0,424
16,DUVAL,2151,JUSTINA ROAD ELEMENTARY SCHOOL,18,40,44,36,52,34,41,0,0,0,0,0,0,0,265
16,DUVAL,2161,JEFFERSON DAVIS MIDDLE SCHOOL,0,0,0,0,0,0,0,424,383,380,0,0,0,0,"1,187"
16,DUVAL,2171,DON BREWER ELEMENTARY SCHOOL,0,0,0,0,169,164,154,0,0,0,0,0,0,0,487
16,DUVAL,2181,SAN MATEO ELEMENTARY SCHOOL,0,140,115,120,109,124,120,0,0,0,0,0,0,0,728
16,DUVAL,2191,JOSEPH STILWELL MIDDLE SCHOOL,0,0,0,0,0,0,0,416,378,361,0,0,0,0,"1,155"
16,DUVAL,2201,"MARTIN LUTHER KING, JR ELEMENT",34,63,78,79,76,73,74,0,0,0,0,0,0,0,477
16,DUVAL,2211,NORMANDY VILLAGE ELEMENTARY SC,0,79,63,70,96,71,62,0,0,0,0,0,0,0,441
16,DUVAL,2221,GREENFIELD ELEMENTARY SCHOOL,6,93,102,81,89,73,84,0,0,0,0,0,0,0,528
16,DUVAL,2231,DUNCAN U. FLETCHER HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,606,643,531,477,"2,257"
16,DUVAL,2241,SAMUEL W. WOLFSON HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,428,435,357,274,"1,494"
16,DUVAL,2251,SEABREEZE ELEMENTARY SCHOOL,0,127,109,115,103,93,105,0,0,0,0,0,0,0,652
16,DUVAL,2261,CRYSTAL SPRINGS ELEM. SCHOOL,6,170,193,160,188,193,192,0,0,0,0,0,0,0,"1,102"
16,DUVAL,2271,MAYPORT ELEMENTARY SCHOOL,5,81,74,62,55,65,64,0,0,0,0,0,0,0,406
16,DUVAL,2281,MERRILL ROAD ELEMENTARY SCHOOL,47,210,186,202,0,0,0,0,0,0,0,0,0,0,645
16,DUVAL,2291,JACKSONVILLE HEIGHTS ELEMENTAR,0,157,127,125,150,147,152,0,0,0,0,0,0,0,858
16,DUVAL,2301,BEAUCLERC ELEMENTARY SCHOOL,0,206,209,203,223,182,180,0,0,0,0,0,0,0,"1,203"
16,DUVAL,2311,KERNAN TRAIL ELEMENTARY SCHOOL,5,97,117,96,118,90,104,0,0,0,0,0,0,0,627
16,DUVAL,2321,CHIMNEY LAKES ELEMENTARY SCHL,0,202,198,199,206,192,173,0,0,0,0,0,0,0,"1,170"
16,DUVAL,2331,LONE STAR ELEMENTARY SCHOOL,0,123,120,121,123,98,122,0,0,0,0,0,0,0,707
16,DUVAL,2341,STONEWALL JACKSON ELEM. SCHOOL,0,45,54,36,54,50,44,0,0,0,0,0,0,0,283
16,DUVAL,2351,FORT CAROLINE ELEMENTARY SCHL,0,95,101,95,87,107,86,0,0,0,0,0,0,0,571
16,DUVAL,2361,MAMIE AGNES JONES ELEMENTARY S,0,70,73,71,60,62,66,0,0,0,0,0,0,0,402
16,DUVAL,2371,SANDALWOOD HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,924,888,705,568,"3,085"
16,DUVAL,2381,FORT CAROLINE MIDDLE SCHOOL,0,0,0,0,0,0,0,271,235,252,0,0,0,0,758
16,DUVAL,2391,SABAL PALM ELEMENTARY SCHOOL,15,164,170,187,164,177,176,0,0,0,0,0,0,0,"1,053"
16,DUVAL,2401,ARLINGTON HEIGHTS ELEMENTARY S,0,70,80,79,73,73,79,0,0,0,0,0,0,0,454
16,DUVAL,2411,NATHAN B. FORREST HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,318,348,275,286,"1,227"
16,DUVAL,2421,LOUIS S. SHEFFIELD ELEMENTARY,0,125,156,134,141,157,137,0,0,0,0,0,0,0,850
16,DUVAL,2431,GREGORY DRIVE ELEMENTARY SCHOO,0,145,129,129,116,94,117,0,0,0,0,0,0,0,730
16,DUVAL,2441,HIGHLANDS MIDDLE SCHOOL,0,0,0,0,0,0,0,286,335,247,0,0,0,0,868
16,DUVAL,2451,CROWN POINT ELEMENTARY SCHOOL,19,184,162,172,159,186,180,0,0,0,0,0,0,0,"1,062"
16,DUVAL,2461,NEPTUNE BEACH ELEMENTARY SCHOO,7,147,155,160,133,124,155,0,0,0,0,0,0,0,881
16,DUVAL,2471,JOSEPH FINEGAN ELEMENTARY SCHO,0,73,88,91,77,67,64,0,0,0,0,0,0,0,460
16,DUVAL,2481,EDWARD H. WHITE HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,525,571,394,369,"1,859"
16,DUVAL,2491,GREENLAND PINES ELEM. SCHOOL,24,144,141,172,142,136,142,0,0,0,0,0,0,0,901
16,DUVAL,2501,PINE ESTATES ELEMENTARY SCHOOL,0,47,59,52,38,41,49,0,0,0,0,0,0,0,286
16,DUVAL,2511,TWIN LAKES ACADEMY ELEM SCHOOL,1,227,187,187,207,184,183,0,0,0,0,0,0,0,"1,176"
16,DUVAL,2521,ALDEN ROAD EXCEP. STUDENT CENT,0,0,0,0,0,0,0,5,10,6,17,9,25,109,181
